"","product","d_1914","d_1915","d_1916","d_1917","d_1918","d_1919","d_1920","d_1921","d_1922","d_1923","d_1924","d_1925","d_1926","d_1927","d_1928","d_1929","d_1930","d_1931","d_1932","d_1933","d_1934","d_1935","d_1936","d_1937","d_1938","d_1939","d_1940","d_1941"
"545","FOODS_3_546_TX_3_validation",0,6,2,4,4,6,9,0,6,2,4,4,6,9,0,6,2,4,4,6,9,0,6,2,4,4,6,9
"546","FOODS_3_547_TX_3_validation",6,7,2,13,1,50,4,6,7,2,13,1,50,4,6,7,2,13,1,50,4,6,7,2,13,1,50,4
"547","FOODS_3_548_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"548","FOODS_3_549_TX_3_validation",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
"549","FOODS_3_550_TX_3_validation",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"550","FOODS_3_551_TX_3_validation",2,1,2,1,2,1,2,2,1,2,1,2,1,2,2,1,2,1,2,1,2,2,1,2,1,2,1,2
"551","FOODS_3_552_TX_3_validation",1,0,0,0,1,0,2,1,0,0,0,1,0,2,1,0,0,0,1,0,2,1,0,0,0,1,0,2
"552","FOODS_3_553_TX_3_validation",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"553","FOODS_3_554_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","FOODS_3_555_TX_3_validation",4,28,29,28,40,50,17,4,28,29,28,40,50,17,4,28,29,28,40,50,17,4,28,29,28,40,50,17
"555","FOODS_3_556_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"556","FOODS_3_557_TX_3_validation",8,2,8,4,6,7,6,8,2,8,4,6,7,6,8,2,8,4,6,7,6,8,2,8,4,6,7,6
"557","FOODS_3_558_TX_3_validation",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"558","FOODS_3_559_TX_3_validation",1,1,0,3,3,1,1,1,1,0,3,3,1,1,1,1,0,3,3,1,1,1,1,0,3,3,1,1
"559","FOODS_3_560_TX_3_validation",2,5,1,2,1,4,2,2,5,1,2,1,4,2,2,5,1,2,1,4,2,2,5,1,2,1,4,2
"560","FOODS_3_561_TX_3_validation",6,4,6,3,0,6,1,6,4,6,3,0,6,1,6,4,6,3,0,6,1,6,4,6,3,0,6,1
"561","FOODS_3_562_TX_3_validation",1,2,1,2,4,2,6,1,2,1,2,4,2,6,1,2,1,2,4,2,6,1,2,1,2,4,2,6
"562","FOODS_3_563_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563","FOODS_3_564_TX_3_validation",1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1
"564","FOODS_3_565_TX_3_validation",0,4,3,0,2,0,2,0,4,3,0,2,0,2,0,4,3,0,2,0,2,0,4,3,0,2,0,2
"565","FOODS_3_566_TX_3_validation",0,1,2,0,4,0,2,0,1,2,0,4,0,2,0,1,2,0,4,0,2,0,1,2,0,4,0,2
"566","FOODS_3_567_TX_3_validation",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"567","FOODS_3_568_TX_3_validation",0,3,0,5,2,5,2,0,3,0,5,2,5,2,0,3,0,5,2,5,2,0,3,0,5,2,5,2
"568","FOODS_3_569_TX_3_validation",1,2,3,2,1,0,0,1,2,3,2,1,0,0,1,2,3,2,1,0,0,1,2,3,2,1,0,0
"569","FOODS_3_570_TX_3_validation",0,6,4,2,2,2,7,0,6,4,2,2,2,7,0,6,4,2,2,2,7,0,6,4,2,2,2,7
"570","FOODS_3_571_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571","FOODS_3_572_TX_3_validation",11,9,8,2,4,8,8,11,9,8,2,4,8,8,11,9,8,2,4,8,8,11,9,8,2,4,8,8
"572","FOODS_3_573_TX_3_validation",0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
"573","FOODS_3_574_TX_3_validation",9,5,11,5,5,6,10,9,5,11,5,5,6,10,9,5,11,5,5,6,10,9,5,11,5,5,6,10
"574","FOODS_3_575_TX_3_validation",1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1
"575","FOODS_3_576_TX_3_validation",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"576","FOODS_3_577_TX_3_validation",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"577","FOODS_3_578_TX_3_validation",0,0,3,3,4,4,4,0,0,3,3,4,4,4,0,0,3,3,4,4,4,0,0,3,3,4,4,4
"578","FOODS_3_579_TX_3_validation",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"579","FOODS_3_580_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"580","FOODS_3_581_TX_3_validation",0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"581","FOODS_3_582_TX_3_validation",0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0
"582","FOODS_3_583_TX_3_validation",2,2,1,0,0,1,3,2,2,1,0,0,1,3,2,2,1,0,0,1,3,2,2,1,0,0,1,3
"583","FOODS_3_584_TX_3_validation",1,2,1,1,3,0,0,1,2,1,1,3,0,0,1,2,1,1,3,0,0,1,2,1,1,3,0,0
"584","FOODS_3_585_TX_3_validation",0,0,3,0,5,0,0,0,0,3,0,5,0,0,0,0,3,0,5,0,0,0,0,3,0,5,0,0
"585","FOODS_3_586_TX_3_validation",49,55,60,55,55,66,47,49,55,60,55,55,66,47,49,55,60,55,55,66,47,49,55,60,55,55,66,47
"586","FOODS_3_587_TX_3_validation",22,15,16,14,25,18,20,22,15,16,14,25,18,20,22,15,16,14,25,18,20,22,15,16,14,25,18,20
"587","FOODS_3_588_TX_3_validation",0,2,1,3,2,3,0,0,2,1,3,2,3,0,0,2,1,3,2,3,0,0,2,1,3,2,3,0
"588","FOODS_3_589_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"589","FOODS_3_590_TX_3_validation",1,4,1,3,0,4,12,1,4,1,3,0,4,12,1,4,1,3,0,4,12,1,4,1,3,0,4,12
"590","FOODS_3_591_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591","FOODS_3_592_TX_3_validation",3,2,0,1,0,0,0,3,2,0,1,0,0,0,3,2,0,1,0,0,0,3,2,0,1,0,0,0
"592","FOODS_3_593_TX_3_validation",0,0,0,4,0,1,0,0,0,0,4,0,1,0,0,0,0,4,0,1,0,0,0,0,4,0,1,0
"593","FOODS_3_594_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594","FOODS_3_595_TX_3_validation",1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0
"595","FOODS_3_596_TX_3_validation",1,2,1,2,2,3,1,1,2,1,2,2,3,1,1,2,1,2,2,3,1,1,2,1,2,2,3,1
"596","FOODS_3_597_TX_3_validation",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"597","FOODS_3_598_TX_3_validation",2,4,3,5,5,6,6,2,4,3,5,5,6,6,2,4,3,5,5,6,6,2,4,3,5,5,6,6
"598","FOODS_3_599_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599","FOODS_3_600_TX_3_validation",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"600","FOODS_3_601_TX_3_validation",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"601","FOODS_3_602_TX_3_validation",2,6,1,5,1,1,1,2,6,1,5,1,1,1,2,6,1,5,1,1,1,2,6,1,5,1,1,1
"602","FOODS_3_603_TX_3_validation",0,1,1,2,0,1,1,0,1,1,2,0,1,1,0,1,1,2,0,1,1,0,1,1,2,0,1,1
"603","FOODS_3_604_TX_3_validation",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
"604","FOODS_3_605_TX_3_validation",3,2,0,1,1,6,0,3,2,0,1,1,6,0,3,2,0,1,1,6,0,3,2,0,1,1,6,0
"605","FOODS_3_606_TX_3_validation",1,1,1,2,0,1,0,1,1,1,2,0,1,0,1,1,1,2,0,1,0,1,1,1,2,0,1,0
"606","FOODS_3_607_TX_3_validation",11,6,1,4,7,4,6,11,6,1,4,7,4,6,11,6,1,4,7,4,6,11,6,1,4,7,4,6
"607","FOODS_3_608_TX_3_validation",0,0,0,0,0,6,2,0,0,0,0,0,6,2,0,0,0,0,0,6,2,0,0,0,0,0,6,2
"608","FOODS_3_609_TX_3_validation",0,5,1,1,2,1,2,0,5,1,1,2,1,2,0,5,1,1,2,1,2,0,5,1,1,2,1,2
"609","FOODS_3_610_TX_3_validation",1,2,0,0,1,1,1,1,2,0,0,1,1,1,1,2,0,0,1,1,1,1,2,0,0,1,1,1
"610","FOODS_3_611_TX_3_validation",3,2,0,0,0,3,0,3,2,0,0,0,3,0,3,2,0,0,0,3,0,3,2,0,0,0,3,0
"611","FOODS_3_612_TX_3_validation",0,0,0,2,0,0,1,0,0,0,2,0,0,1,0,0,0,2,0,0,1,0,0,0,2,0,0,1
"612","FOODS_3_613_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613","FOODS_3_614_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614","FOODS_3_615_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"615","FOODS_3_616_TX_3_validation",1,6,1,0,0,0,0,1,6,1,0,0,0,0,1,6,1,0,0,0,0,1,6,1,0,0,0,0
"616","FOODS_3_617_TX_3_validation",0,1,0,1,0,1,3,0,1,0,1,0,1,3,0,1,0,1,0,1,3,0,1,0,1,0,1,3
"617","FOODS_3_618_TX_3_validation",5,4,7,4,5,1,4,5,4,7,4,5,1,4,5,4,7,4,5,1,4,5,4,7,4,5,1,4
"618","FOODS_3_619_TX_3_validation",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"619","FOODS_3_620_TX_3_validation",0,0,0,2,2,1,0,0,0,0,2,2,1,0,0,0,0,2,2,1,0,0,0,0,2,2,1,0
"620","FOODS_3_621_TX_3_validation",2,0,1,1,0,1,2,2,0,1,1,0,1,2,2,0,1,1,0,1,2,2,0,1,1,0,1,2
"621","FOODS_3_622_TX_3_validation",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"622","FOODS_3_623_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623","FOODS_3_624_TX_3_validation",2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
"624","FOODS_3_625_TX_3_validation",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"625","FOODS_3_626_TX_3_validation",0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"626","FOODS_3_627_TX_3_validation",1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
"627","FOODS_3_628_TX_3_validation",5,2,1,3,5,8,3,5,2,1,3,5,8,3,5,2,1,3,5,8,3,5,2,1,3,5,8,3
"628","FOODS_3_629_TX_3_validation",1,1,5,0,0,0,0,1,1,5,0,0,0,0,1,1,5,0,0,0,0,1,1,5,0,0,0,0
"629","FOODS_3_630_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630","FOODS_3_631_TX_3_validation",0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"631","FOODS_3_632_TX_3_validation",2,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,2
"632","FOODS_3_633_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633","FOODS_3_634_TX_3_validation",3,2,2,0,1,3,3,3,2,2,0,1,3,3,3,2,2,0,1,3,3,3,2,2,0,1,3,3
"634","FOODS_3_635_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635","FOODS_3_636_TX_3_validation",6,5,5,5,2,3,5,6,5,5,5,2,3,5,6,5,5,5,2,3,5,6,5,5,5,2,3,5
"636","FOODS_3_637_TX_3_validation",0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0
"637","FOODS_3_638_TX_3_validation",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"638","FOODS_3_639_TX_3_validation",0,0,0,0,3,1,1,0,0,0,0,3,1,1,0,0,0,0,3,1,1,0,0,0,0,3,1,1
"639","FOODS_3_640_TX_3_validation",0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2
"640","FOODS_3_641_TX_3_validation",1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
"641","FOODS_3_642_TX_3_validation",0,2,1,0,0,1,0,0,2,1,0,0,1,0,0,2,1,0,0,1,0,0,2,1,0,0,1,0
"642","FOODS_3_643_TX_3_validation",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"643","FOODS_3_644_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644","FOODS_3_645_TX_3_validation",4,2,1,3,1,0,4,4,2,1,3,1,0,4,4,2,1,3,1,0,4,4,2,1,3,1,0,4
"645","FOODS_3_646_TX_3_validation",1,3,0,2,0,0,1,1,3,0,2,0,0,1,1,3,0,2,0,0,1,1,3,0,2,0,0,1
"646","FOODS_3_647_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"647","FOODS_3_648_TX_3_validation",0,1,1,2,2,0,0,0,1,1,2,2,0,0,0,1,1,2,2,0,0,0,1,1,2,2,0,0
"648","FOODS_3_649_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"649","FOODS_3_650_TX_3_validation",1,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,0
"650","FOODS_3_651_TX_3_validation",0,3,1,0,3,0,0,0,3,1,0,3,0,0,0,3,1,0,3,0,0,0,3,1,0,3,0,0
"651","FOODS_3_652_TX_3_validation",5,10,8,3,6,8,5,5,10,8,3,6,8,5,5,10,8,3,6,8,5,5,10,8,3,6,8,5
"652","FOODS_3_653_TX_3_validation",0,0,1,2,0,2,0,0,0,1,2,0,2,0,0,0,1,2,0,2,0,0,0,1,2,0,2,0
"653","FOODS_3_654_TX_3_validation",2,5,10,3,3,3,0,2,5,10,3,3,3,0,2,5,10,3,3,3,0,2,5,10,3,3,3,0
"654","FOODS_3_655_TX_3_validation",1,1,0,0,0,0,5,1,1,0,0,0,0,5,1,1,0,0,0,0,5,1,1,0,0,0,0,5
"655","FOODS_3_656_TX_3_validation",0,3,1,1,2,0,1,0,3,1,1,2,0,1,0,3,1,1,2,0,1,0,3,1,1,2,0,1
"656","FOODS_3_657_TX_3_validation",4,0,1,1,0,2,0,4,0,1,1,0,2,0,4,0,1,1,0,2,0,4,0,1,1,0,2,0
"657","FOODS_3_658_TX_3_validation",0,0,1,0,1,3,0,0,0,1,0,1,3,0,0,0,1,0,1,3,0,0,0,1,0,1,3,0
"658","FOODS_3_659_TX_3_validation",0,2,1,1,0,1,1,0,2,1,1,0,1,1,0,2,1,1,0,1,1,0,2,1,1,0,1,1
"659","FOODS_3_660_TX_3_validation",18,12,4,4,8,6,8,18,12,4,4,8,6,8,18,12,4,4,8,6,8,18,12,4,4,8,6,8
"660","FOODS_3_661_TX_3_validation",8,2,2,6,2,3,5,8,2,2,6,2,3,5,8,2,2,6,2,3,5,8,2,2,6,2,3,5
"661","FOODS_3_662_TX_3_validation",1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1
"662","FOODS_3_663_TX_3_validation",0,0,2,1,1,0,2,0,0,2,1,1,0,2,0,0,2,1,1,0,2,0,0,2,1,1,0,2
"663","FOODS_3_664_TX_3_validation",1,3,4,1,1,1,2,1,3,4,1,1,1,2,1,3,4,1,1,1,2,1,3,4,1,1,1,2
"664","FOODS_3_665_TX_3_validation",1,0,1,2,1,1,1,1,0,1,2,1,1,1,1,0,1,2,1,1,1,1,0,1,2,1,1,1
"665","FOODS_3_666_TX_3_validation",2,2,0,1,2,0,1,2,2,0,1,2,0,1,2,2,0,1,2,0,1,2,2,0,1,2,0,1
"666","FOODS_3_667_TX_3_validation",0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0
"667","FOODS_3_668_TX_3_validation",0,2,2,4,4,9,3,0,2,2,4,4,9,3,0,2,2,4,4,9,3,0,2,2,4,4,9,3
"668","FOODS_3_669_TX_3_validation",4,3,1,2,0,2,1,4,3,1,2,0,2,1,4,3,1,2,0,2,1,4,3,1,2,0,2,1
"669","FOODS_3_670_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670","FOODS_3_671_TX_3_validation",0,1,1,1,2,21,0,0,1,1,1,2,21,0,0,1,1,1,2,21,0,0,1,1,1,2,21,0
"671","FOODS_3_672_TX_3_validation",13,10,10,11,3,5,7,13,10,10,11,3,5,7,13,10,10,11,3,5,7,13,10,10,11,3,5,7
"672","FOODS_3_673_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673","FOODS_3_674_TX_3_validation",1,2,1,1,3,5,0,1,2,1,1,3,5,0,1,2,1,1,3,5,0,1,2,1,1,3,5,0
"674","FOODS_3_675_TX_3_validation",2,3,0,2,0,1,0,2,3,0,2,0,1,0,2,3,0,2,0,1,0,2,3,0,2,0,1,0
"675","FOODS_3_676_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"676","FOODS_3_677_TX_3_validation",0,0,3,0,1,0,0,0,0,3,0,1,0,0,0,0,3,0,1,0,0,0,0,3,0,1,0,0
"677","FOODS_3_678_TX_3_validation",2,0,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0
"678","FOODS_3_679_TX_3_validation",3,3,2,1,9,2,0,3,3,2,1,9,2,0,3,3,2,1,9,2,0,3,3,2,1,9,2,0
"679","FOODS_3_680_TX_3_validation",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"680","FOODS_3_681_TX_3_validation",0,19,13,9,27,27,0,0,19,13,9,27,27,0,0,19,13,9,27,27,0,0,19,13,9,27,27,0
"681","FOODS_3_682_TX_3_validation",10,16,13,6,6,2,14,10,16,13,6,6,2,14,10,16,13,6,6,2,14,10,16,13,6,6,2,14
"682","FOODS_3_683_TX_3_validation",3,0,3,2,0,2,2,3,0,3,2,0,2,2,3,0,3,2,0,2,2,3,0,3,2,0,2,2
"683","FOODS_3_684_TX_3_validation",1,5,2,0,0,1,0,1,5,2,0,0,1,0,1,5,2,0,0,1,0,1,5,2,0,0,1,0
"684","FOODS_3_685_TX_3_validation",2,2,0,5,0,3,0,2,2,0,5,0,3,0,2,2,0,5,0,3,0,2,2,0,5,0,3,0
"685","FOODS_3_686_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"686","FOODS_3_687_TX_3_validation",0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2
"687","FOODS_3_688_TX_3_validation",0,7,11,8,11,10,17,0,7,11,8,11,10,17,0,7,11,8,11,10,17,0,7,11,8,11,10,17
"688","FOODS_3_689_TX_3_validation",0,0,0,1,0,3,1,0,0,0,1,0,3,1,0,0,0,1,0,3,1,0,0,0,1,0,3,1
"689","FOODS_3_690_TX_3_validation",0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"690","FOODS_3_691_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"691","FOODS_3_692_TX_3_validation",2,0,2,1,2,0,2,2,0,2,1,2,0,2,2,0,2,1,2,0,2,2,0,2,1,2,0,2
"692","FOODS_3_693_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693","FOODS_3_694_TX_3_validation",16,22,19,16,20,31,17,16,22,19,16,20,31,17,16,22,19,16,20,31,17,16,22,19,16,20,31,17
"694","FOODS_3_695_TX_3_validation",3,0,8,0,6,3,4,3,0,8,0,6,3,4,3,0,8,0,6,3,4,3,0,8,0,6,3,4
"695","FOODS_3_696_TX_3_validation",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"696","FOODS_3_697_TX_3_validation",3,6,8,4,4,6,0,3,6,8,4,4,6,0,3,6,8,4,4,6,0,3,6,8,4,4,6,0
"697","FOODS_3_698_TX_3_validation",2,0,2,6,2,2,1,2,0,2,6,2,2,1,2,0,2,6,2,2,1,2,0,2,6,2,2,1
"698","FOODS_3_700_TX_3_validation",0,4,1,0,0,1,0,0,4,1,0,0,1,0,0,4,1,0,0,1,0,0,4,1,0,0,1,0
"699","FOODS_3_701_TX_3_validation",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"700","FOODS_3_702_TX_3_validation",3,4,2,2,4,3,2,3,4,2,2,4,3,2,3,4,2,2,4,3,2,3,4,2,2,4,3,2
"701","FOODS_3_703_TX_3_validation",1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"702","FOODS_3_704_TX_3_validation",1,5,1,3,0,4,3,1,5,1,3,0,4,3,1,5,1,3,0,4,3,1,5,1,3,0,4,3
"703","FOODS_3_705_TX_3_validation",1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
"704","FOODS_3_706_TX_3_validation",2,4,0,0,0,0,0,2,4,0,0,0,0,0,2,4,0,0,0,0,0,2,4,0,0,0,0,0
"705","FOODS_3_707_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"706","FOODS_3_708_TX_3_validation",2,0,0,0,2,0,2,2,0,0,0,2,0,2,2,0,0,0,2,0,2,2,0,0,0,2,0,2
"707","FOODS_3_709_TX_3_validation",1,1,3,4,4,0,0,1,1,3,4,4,0,0,1,1,3,4,4,0,0,1,1,3,4,4,0,0
"708","FOODS_3_710_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"709","FOODS_3_711_TX_3_validation",8,21,8,15,17,58,0,8,21,8,15,17,58,0,8,21,8,15,17,58,0,8,21,8,15,17,58,0
"710","FOODS_3_712_TX_3_validation",1,0,2,1,0,1,0,1,0,2,1,0,1,0,1,0,2,1,0,1,0,1,0,2,1,0,1,0
"711","FOODS_3_713_TX_3_validation",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"712","FOODS_3_714_TX_3_validation",13,19,8,15,17,30,19,13,19,8,15,17,30,19,13,19,8,15,17,30,19,13,19,8,15,17,30,19
"713","FOODS_3_715_TX_3_validation",0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3
"714","FOODS_3_716_TX_3_validation",0,0,1,0,0,0,5,0,0,1,0,0,0,5,0,0,1,0,0,0,5,0,0,1,0,0,0,5
"715","FOODS_3_717_TX_3_validation",2,2,1,1,0,0,0,2,2,1,1,0,0,0,2,2,1,1,0,0,0,2,2,1,1,0,0,0
"716","FOODS_3_718_TX_3_validation",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
"717","FOODS_3_719_TX_3_validation",1,0,1,2,1,0,2,1,0,1,2,1,0,2,1,0,1,2,1,0,2,1,0,1,2,1,0,2
"718","FOODS_3_720_TX_3_validation",1,2,1,0,0,0,1,1,2,1,0,0,0,1,1,2,1,0,0,0,1,1,2,1,0,0,0,1
"719","FOODS_3_721_TX_3_validation",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"720","FOODS_3_722_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"721","FOODS_3_723_TX_3_validation",17,13,11,19,14,24,26,17,13,11,19,14,24,26,17,13,11,19,14,24,26,17,13,11,19,14,24,26
"722","FOODS_3_724_TX_3_validation",0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,2,1
"723","FOODS_3_725_TX_3_validation",0,0,3,2,3,0,6,0,0,3,2,3,0,6,0,0,3,2,3,0,6,0,0,3,2,3,0,6
"724","FOODS_3_726_TX_3_validation",1,0,0,1,0,2,0,1,0,0,1,0,2,0,1,0,0,1,0,2,0,1,0,0,1,0,2,0
"725","FOODS_3_727_TX_3_validation",0,2,0,2,1,2,4,0,2,0,2,1,2,4,0,2,0,2,1,2,4,0,2,0,2,1,2,4
"726","FOODS_3_729_TX_3_validation",0,2,4,0,5,0,1,0,2,4,0,5,0,1,0,2,4,0,5,0,1,0,2,4,0,5,0,1
